character,displayName,key,frame,isAttack,widthRatio,heightRatio,bodyWidthRatio,bodyHeightRatio,bodyFootGapRatio,expectedWidthRatio,expectedWidthLabel,areaRatio,bodyAreaRatio,scaleWidth,scaleHeight,scaleSource,sameSourceScaleUses,reasons
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d/f+3,88,true,1.176,1.176,1.127,1.176,0,1.176,idleW,1.384,1.326,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d/f+3,89,true,1.176,1.176,1.135,1.176,0,1.176,idleW,1.384,1.336,1,1,default,kickleft:0.85/0.85|cmd:2+3:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft/cmd:2+3
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+1,70,true,1.176,1.176,1.092,1.176,0,1.176,idleW,1.384,1.285,1,1,default,jableft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+1,71,true,1.176,1.176,1.124,1.134,0,1.176,idleW,1.384,1.275,1,1,default,jableft:0.85/0.85,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+1,72,true,1.176,1.176,1.176,1.126,0,1.176,idleW,1.384,1.325,1,1,default,jableft:0.92/0.92,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+1,73,true,1.628,1.176,1.628,1.176,0.088,1.628,idleW,1.915,1.915,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.63x-idleW|high-area:1.92|feet-above-ground:0.09|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+1,74,true,1.533,1.176,1.477,1.176,0.164,1.533,idleW,1.804,1.738,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|high-area:1.80|feet-above-ground:0.16|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+1,75,true,1.176,1.176,1.137,1.176,0.051,1.176,idleW,1.384,1.337,1,1,default,jableft:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+3,84,true,1.176,1.176,1.061,1.176,0,1.176,idleW,1.384,1.248,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+3,85,true,1.176,1.176,1.16,1.176,0,1.176,idleW,1.384,1.365,1,1,default,kickleft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+3,86,true,1.608,1.176,1.608,1.176,0,1.608,idleW,1.892,1.892,1,1,default,kickleft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.61x-idleW|high-area:1.89|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+3,87,true,1.894,1.176,1.894,1.176,0,1.894,idleW,2.228,2.228,1,1,default,kickleft:0.81/0.81,above-blue:1.18h|body-above:1.18h|too-wide:1.89x-idleW|high-area:2.23|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+3,88,true,1.176,1.176,1.127,1.176,0,1.176,idleW,1.384,1.326,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:d+3,89,true,1.176,1.176,1.135,1.176,0,1.176,idleW,1.384,1.336,1,1,default,kickleft:0.85/0.85|cmd:2+3:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft/cmd:2+3
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+1,130,true,0.965,0.965,0.965,0.965,0.013,0.965,idleW,0.931,0.931,0.82,0.82,frame,cmd:f+1:0.82/0.82,below-blue:0.96h
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+1,132,true,0.965,0.965,0.823,0.965,0.016,0.965,idleW,0.931,0.794,0.82,0.82,frame,cmd:f+1:0.82/0.82,below-blue:0.96h
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+1,133,true,1.106,1.106,1.106,1.106,0,1.106,idleW,1.223,1.223,0.94,0.94,frame,cmd:f+1:0.94/0.94,above-blue:1.11h
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+1,137,true,1.118,1.118,1.118,1.118,0,1.118,idleW,1.249,1.249,0.95,0.95,frame,cmd:f+1:0.95/0.95,above-blue:1.12h
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+1,139,true,1.024,1.024,1.024,0.98,0.102,1.024,idleW,1.048,1.003,0.87,0.87,frame,cmd:f+1:0.87/0.87,feet-above-ground:0.10
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+2,76,true,1.176,1.176,1.176,1.176,0,1.176,idleW,1.384,1.384,1,1,default,jabright:0.95/0.95|cmd:1+2:0.95/0.95,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+2,77,true,1.176,1.176,1.176,1.176,0.022,1.176,idleW,1.384,1.384,1,1,default,jabright:0.92/0.92|cmd:1+2:0.92/0.92,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+2,78,true,1.176,1.176,1.176,1.176,0.025,1.176,idleW,1.384,1.384,1,1,default,jabright:0.93/0.93|cmd:1+2:0.93/0.93,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+2,79,true,1.176,1.176,1.176,1.176,0.14,1.176,idleW,1.384,1.384,1,1,default,jabright:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.18h|feet-above-ground:0.14|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+2,80,true,1.176,1.176,1.162,1.153,0.092,1.176,idleW,1.384,1.341,1,1,default,jabright:0.9/0.9|cmd:1+2:0.9/0.9,above-blue:1.18h|body-above:1.15h|feet-above-ground:0.09|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+2,81,true,1.176,1.176,1.176,1.176,0.144,1.176,idleW,1.384,1.384,1,1,default,jabright:0.94/0.94|cmd:1+2:0.94/0.94,above-blue:1.18h|body-above:1.18h|feet-above-ground:0.14|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+2,82,true,1.176,1.176,1.176,1.151,0.075,1.176,idleW,1.384,1.355,1,1,default,jabright:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.15h|feet-above-ground:0.08|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+3,84,true,1.176,1.176,1.061,1.176,0,1.176,idleW,1.384,1.248,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+3,85,true,1.176,1.176,1.16,1.176,0,1.176,idleW,1.384,1.365,1,1,default,kickleft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+3,86,true,1.608,1.176,1.608,1.176,0,1.608,idleW,1.892,1.892,1,1,default,kickleft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.61x-idleW|high-area:1.89|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+3,87,true,1.894,1.176,1.894,1.176,0,1.894,idleW,2.228,2.228,1,1,default,kickleft:0.81/0.81,above-blue:1.18h|body-above:1.18h|too-wide:1.89x-idleW|high-area:2.23|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+3,88,true,1.176,1.176,1.127,1.176,0,1.176,idleW,1.384,1.326,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:f+3,89,true,1.176,1.176,1.135,1.176,0,1.176,idleW,1.384,1.336,1,1,default,kickleft:0.85/0.85|cmd:2+3:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft/cmd:2+3
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+1,70,true,1.176,1.176,1.092,1.176,0,1.176,idleW,1.384,1.285,1,1,default,jableft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+1,71,true,1.176,1.176,1.124,1.134,0,1.176,idleW,1.384,1.275,1,1,default,jableft:0.85/0.85,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+1,72,true,1.176,1.176,1.176,1.126,0,1.176,idleW,1.384,1.325,1,1,default,jableft:0.92/0.92,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+1,73,true,1.628,1.176,1.628,1.176,0.088,1.628,idleW,1.915,1.915,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.63x-idleW|high-area:1.92|feet-above-ground:0.09|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+1,74,true,1.533,1.176,1.477,1.176,0.164,1.533,idleW,1.804,1.738,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|high-area:1.80|feet-above-ground:0.16|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+1,75,true,1.176,1.176,1.137,1.176,0.051,1.176,idleW,1.384,1.337,1,1,default,jableft:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+2,76,true,1.176,1.176,1.176,1.176,0,1.176,idleW,1.384,1.384,1,1,default,jabright:0.95/0.95|cmd:1+2:0.95/0.95,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+2,77,true,1.176,1.176,1.176,1.176,0.022,1.176,idleW,1.384,1.384,1,1,default,jabright:0.92/0.92|cmd:1+2:0.92/0.92,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+2,78,true,1.176,1.176,1.176,1.176,0.025,1.176,idleW,1.384,1.384,1,1,default,jabright:0.93/0.93|cmd:1+2:0.93/0.93,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+2,79,true,1.176,1.176,1.176,1.176,0.14,1.176,idleW,1.384,1.384,1,1,default,jabright:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.18h|feet-above-ground:0.14|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+2,80,true,1.176,1.176,1.162,1.153,0.092,1.176,idleW,1.384,1.341,1,1,default,jabright:0.9/0.9|cmd:1+2:0.9/0.9,above-blue:1.18h|body-above:1.15h|feet-above-ground:0.09|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+2,81,true,1.176,1.176,1.176,1.176,0.144,1.176,idleW,1.384,1.384,1,1,default,jabright:0.94/0.94|cmd:1+2:0.94/0.94,above-blue:1.18h|body-above:1.18h|feet-above-ground:0.14|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:FC+2,82,true,1.176,1.176,1.176,1.151,0.075,1.176,idleW,1.384,1.355,1,1,default,jabright:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.15h|feet-above-ground:0.08|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:O+1,70,true,1.176,1.176,1.092,1.176,0,1.176,idleW,1.384,1.285,1,1,default,jableft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:O+1,71,true,1.176,1.176,1.124,1.134,0,1.176,idleW,1.384,1.275,1,1,default,jableft:0.85/0.85,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:O+1,72,true,1.176,1.176,1.176,1.126,0,1.176,idleW,1.384,1.325,1,1,default,jableft:0.92/0.92,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:O+1,73,true,1.628,1.176,1.628,1.176,0.088,1.628,idleW,1.915,1.915,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.63x-idleW|high-area:1.92|feet-above-ground:0.09|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:O+1,74,true,1.533,1.176,1.477,1.176,0.164,1.533,idleW,1.804,1.738,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|high-area:1.80|feet-above-ground:0.16|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:O+1,75,true,1.176,1.176,1.137,1.176,0.051,1.176,idleW,1.384,1.337,1,1,default,jableft:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+1,70,true,1.176,1.176,1.092,1.176,0,1.176,idleW,1.384,1.285,1,1,default,jableft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+1,71,true,1.176,1.176,1.124,1.134,0,1.176,idleW,1.384,1.275,1,1,default,jableft:0.85/0.85,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+1,72,true,1.176,1.176,1.176,1.126,0,1.176,idleW,1.384,1.325,1,1,default,jableft:0.92/0.92,above-blue:1.18h|body-above:1.13h|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+1,73,true,1.628,1.176,1.628,1.176,0.088,1.628,idleW,1.915,1.915,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.63x-idleW|high-area:1.92|feet-above-ground:0.09|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+1,74,true,1.533,1.176,1.477,1.176,0.164,1.533,idleW,1.804,1.738,1,1,default,jableft:0.84/0.84,above-blue:1.18h|body-above:1.18h|high-area:1.80|feet-above-ground:0.16|same-source-scaled:jableft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+1,75,true,1.176,1.176,1.137,1.176,0.051,1.176,idleW,1.384,1.337,1,1,default,jableft:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:jableft/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+3,84,true,1.176,1.176,1.061,1.176,0,1.176,idleW,1.384,1.248,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+3,85,true,1.176,1.176,1.16,1.176,0,1.176,idleW,1.384,1.365,1,1,default,kickleft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+3,86,true,1.608,1.176,1.608,1.176,0,1.608,idleW,1.892,1.892,1,1,default,kickleft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.61x-idleW|high-area:1.89|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+3,87,true,1.894,1.176,1.894,1.176,0,1.894,idleW,2.228,2.228,1,1,default,kickleft:0.81/0.81,above-blue:1.18h|body-above:1.18h|too-wide:1.89x-idleW|high-area:2.23|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+3,88,true,1.176,1.176,1.127,1.176,0,1.176,idleW,1.384,1.326,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+3,89,true,1.176,1.176,1.135,1.176,0,1.176,idleW,1.384,1.336,1,1,default,kickleft:0.85/0.85|cmd:2+3:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft/cmd:2+3
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+4,141,true,1.139,1.177,1.139,1.177,0,1.139,idleW,1.341,1.341,0.83,0.83,frame,cmd:qcf+4:0.83/0.83,above-blue:1.18h|body-above:1.18h
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+4,142,true,0.988,1.021,0.988,1.021,0.067,0.988,idleW,1.009,1.009,0.72,0.72,frame,cmd:qcf+4:0.72/0.72,feet-above-ground:0.07
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:qcf+4,143,true,0.988,1.021,0.988,1.001,0.059,0.988,idleW,1.009,0.989,0.72,0.72,frame,cmd:qcf+4:0.72/0.72,feet-above-ground:0.06
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:SS+3,84,true,1.176,1.176,1.061,1.176,0,1.176,idleW,1.384,1.248,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:SS+3,85,true,1.176,1.176,1.16,1.176,0,1.176,idleW,1.384,1.365,1,1,default,kickleft:0.97/0.97,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:SS+3,86,true,1.608,1.176,1.608,1.176,0,1.608,idleW,1.892,1.892,1,1,default,kickleft:0.84/0.84,above-blue:1.18h|body-above:1.18h|too-wide:1.61x-idleW|high-area:1.89|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:SS+3,87,true,1.894,1.176,1.894,1.176,0,1.894,idleW,2.228,2.228,1,1,default,kickleft:0.81/0.81,above-blue:1.18h|body-above:1.18h|too-wide:1.89x-idleW|high-area:2.23|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:SS+3,88,true,1.176,1.176,1.127,1.176,0,1.176,idleW,1.384,1.326,1,1,default,kickleft:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:SS+3,89,true,1.176,1.176,1.135,1.176,0,1.176,idleW,1.384,1.336,1,1,default,kickleft:0.85/0.85|cmd:2+3:0.85/0.85,above-blue:1.18h|body-above:1.18h|same-source-scaled:kickleft/cmd:2+3
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:WS+2,76,true,1.176,1.176,1.176,1.176,0,1.176,idleW,1.384,1.384,1,1,default,jabright:0.95/0.95|cmd:1+2:0.95/0.95,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:WS+2,77,true,1.176,1.176,1.176,1.176,0.022,1.176,idleW,1.384,1.384,1,1,default,jabright:0.92/0.92|cmd:1+2:0.92/0.92,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:WS+2,78,true,1.176,1.176,1.176,1.176,0.025,1.176,idleW,1.384,1.384,1,1,default,jabright:0.93/0.93|cmd:1+2:0.93/0.93,above-blue:1.18h|body-above:1.18h|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:WS+2,79,true,1.176,1.176,1.176,1.176,0.14,1.176,idleW,1.384,1.384,1,1,default,jabright:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.18h|feet-above-ground:0.14|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:WS+2,80,true,1.176,1.176,1.162,1.153,0.092,1.176,idleW,1.384,1.341,1,1,default,jabright:0.9/0.9|cmd:1+2:0.9/0.9,above-blue:1.18h|body-above:1.15h|feet-above-ground:0.09|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:WS+2,81,true,1.176,1.176,1.176,1.176,0.144,1.176,idleW,1.384,1.384,1,1,default,jabright:0.94/0.94|cmd:1+2:0.94/0.94,above-blue:1.18h|body-above:1.18h|feet-above-ground:0.14|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),cmd:WS+2,82,true,1.176,1.176,1.176,1.151,0.075,1.176,idleW,1.384,1.355,1,1,default,jabright:0.85/0.85|cmd:1+2:0.85/0.85,above-blue:1.18h|body-above:1.15h|feet-above-ground:0.08|same-source-scaled:jabright/cmd:1+2
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),crouch,25,false,0.988,0.741,0.988,0.741,0,1.446,idleH,0.732,0.732,0.84,0.63,frame,crouch:0.84/0.63,below-blue:0.74h|body-below:0.74h|too-wide:1.45x-idleH
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),getupRollUp,0,false,0.656,0.656,0.644,0.656,0,0.961,idleH,0.431,0.423,0.558,0.558,frame,getupRollUp:0.558/0.558,below-blue:0.66h|body-below:0.66h|low-area:0.43
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),getupRollUp,1,false,0.656,0.656,0.656,0.656,0,0.961,idleH,0.431,0.431,0.558,0.558,frame,getupRollUp:0.558/0.558|idle:0.85/0.85,below-blue:0.66h|body-below:0.66h|low-area:0.43|same-source-scale-diff:0.29
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),getupRollUp,2,false,0.656,0.656,0.656,0.656,0,0.961,idleH,0.431,0.431,0.558,0.558,frame,getupRollUp:0.558/0.558|idle:0.85/0.85,below-blue:0.66h|body-below:0.66h|low-area:0.43|same-source-scale-diff:0.29
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),getupRollUp,3,false,0.656,0.656,0.656,0.656,0,0.961,idleH,0.431,0.431,0.558,0.558,frame,getupRollUp:0.558/0.558|idle:0.85/0.85,below-blue:0.66h|body-below:0.66h|low-area:0.43|same-source-scale-diff:0.29
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),getupRollUp,5,false,0.656,0.656,0.656,0.656,0,0.961,idleH,0.431,0.431,0.558,0.558,frame,getupRollUp:0.558/0.558,below-blue:0.66h|body-below:0.66h|low-area:0.43
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),getupRollUp,6,false,0.656,0.656,0.656,0.656,0,0.961,idleH,0.431,0.431,0.558,0.558,frame,walkForward:0.85/0.85|getupRollUp:0.558/0.558,below-blue:0.66h|body-below:0.66h|low-area:0.43|same-source-scale-diff:0.29
naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),getupRollUp,7,false,0.656,0.656,0.656,0.656,0,0.961,idleH,0.431,0.431,0.558,0.558,frame,walkForward:0.85/0.85|getupRollUp:0.558/0.558,below-blue:0.66h|body-below:0.66h|low-area:0.43|same-source-scale-diff:0.29
