animationKey,category,character,displayName,firstFrame,frameRefs,hasMoveOverride,lastFrame,uniqueFrames
win,non-attack,toshiro-hitsugaya,Tōshirō Hitsugaya,149,1,False,149,1
backflip,non-attack,train-heartnet,Train Heartnet,40,8,False,48,8
block,non-attack,train-heartnet,Train Heartnet,15,1,False,15,1
chargeKi,non-attack,train-heartnet,Train Heartnet,58,3,False,60,3
cmd:1+2,attack,train-heartnet,Train Heartnet,86,6,True,91,6
cmd:1+3,attack,train-heartnet,Train Heartnet,120,9,True,128,9
cmd:1+4,attack,train-heartnet,Train Heartnet,105,10,True,114,10
cmd:2+3,attack,train-heartnet,Train Heartnet,140,8,True,147,8
cmd:2+4,attack,train-heartnet,Train Heartnet,,0,True,,0
cmd:3+4,attack,train-heartnet,Train Heartnet,93,6,True,98,6
cmd:FC+1,attack,train-heartnet,Train Heartnet,,0,True,,0
cmd:FC+2,attack,train-heartnet,Train Heartnet,,0,True,,0
cmd:O+2,attack,train-heartnet,Train Heartnet,,0,True,,0
cmd:WS+4,attack,train-heartnet,Train Heartnet,,0,True,,0
cmd:d/f+2,attack,train-heartnet,Train Heartnet,,0,True,,0
cmd:f+1,attack,train-heartnet,Train Heartnet,,0,True,,0
cmd:qcf+4,attack,train-heartnet,Train Heartnet,,0,True,,0
crouch,non-attack,train-heartnet,Train Heartnet,22,1,False,22,1
crouchBlock,non-attack,train-heartnet,Train Heartnet,90,8,False,98,8
getupRollUp,non-attack,train-heartnet,Train Heartnet,,0,False,,0
getupStand,non-attack,train-heartnet,Train Heartnet,35,8,False,55,8
hitHeavy,non-attack,train-heartnet,Train Heartnet,,0,False,,0
hitLight,non-attack,train-heartnet,Train Heartnet,25,1,False,25,1
idle,non-attack,train-heartnet,Train Heartnet,0,4,False,3,4
jableft,attack,train-heartnet,Train Heartnet,99,6,True,104,6
jabright,attack,train-heartnet,Train Heartnet,80,6,True,85,6
juggle,non-attack,train-heartnet,Train Heartnet,30,2,False,31,2
jump,non-attack,train-heartnet,Train Heartnet,17,4,False,20,4
kickleft,attack,train-heartnet,Train Heartnet,,0,True,,0
kickright,attack,train-heartnet,Train Heartnet,,0,True,,0
knockdown,non-attack,train-heartnet,Train Heartnet,35,4,False,38,4
lose,non-attack,train-heartnet,Train Heartnet,32,1,False,32,1
sidestepLeft,non-attack,train-heartnet,Train Heartnet,23,1,False,23,1
sidestepRight,non-attack,train-heartnet,Train Heartnet,23,1,False,23,1
sprint,non-attack,train-heartnet,Train Heartnet,30,10,False,39,10
walkBack,non-attack,train-heartnet,Train Heartnet,14,1,False,14,1
walkForward,non-attack,train-heartnet,Train Heartnet,4,8,False,11,8
win,non-attack,train-heartnet,Train Heartnet,85,1,False,85,1
backflip,non-attack,vegeta,Vegeta,40,8,False,48,8
block,non-attack,vegeta,Vegeta,11,1,False,11,1
chargeKi,non-attack,vegeta,Vegeta,51,4,False,54,4
cmd:1+2,attack,vegeta,Vegeta,112,5,True,116,5
cmd:1+3,attack,vegeta,Vegeta,127,4,True,130,4
cmd:2+3,attack,vegeta,Vegeta,,0,True,,0
cmd:2+4,attack,vegeta,Vegeta,68,11,True,78,11
cmd:3+4,attack,vegeta,Vegeta,124,4,True,127,4
cmd:FC+1,attack,vegeta,Vegeta,,0,True,,0
cmd:FC+2,attack,vegeta,Vegeta,,0,True,,0
cmd:O+2,attack,vegeta,Vegeta,,0,True,,0
cmd:WS+4,attack,vegeta,Vegeta,,0,True,,0
cmd:d/f+2,attack,vegeta,Vegeta,,0,True,,0
cmd:f+1,attack,vegeta,Vegeta,,0,True,,0
cmd:qcf+4,attack,vegeta,Vegeta,,0,True,,0
crouch,non-attack,vegeta,Vegeta,17,1,False,17,1
crouchBlock,non-attack,vegeta,Vegeta,90,8,False,98,8
getupRollUp,non-attack,vegeta,Vegeta,,0,False,,0
getupStand,non-attack,vegeta,Vegeta,29,9,False,51,9
hitHeavy,non-attack,vegeta,Vegeta,,0,False,,0
hitLight,non-attack,vegeta,Vegeta,19,1,False,19,1
idle,non-attack,vegeta,Vegeta,0,6,False,3,4
jableft,attack,vegeta,Vegeta,65,4,True,68,4
jabright,attack,vegeta,Vegeta,80,4,True,83,4
juggle,non-attack,vegeta,Vegeta,22,2,False,23,2
jump,non-attack,vegeta,Vegeta,14,2,False,15,2
kickleft,attack,vegeta,Vegeta,68,6,True,73,6
kickright,attack,vegeta,Vegeta,73,6,True,78,6
knockdown,non-attack,vegeta,Vegeta,29,4,False,32,4
lose,non-attack,vegeta,Vegeta,24,1,False,24,1
sidestepLeft,non-attack,vegeta,Vegeta,13,1,False,13,1
sidestepRight,non-attack,vegeta,Vegeta,13,1,False,13,1
sprint,non-attack,vegeta,Vegeta,30,10,False,39,10
walkBack,non-attack,vegeta,Vegeta,10,1,False,10,1
walkForward,non-attack,vegeta,Vegeta,4,4,False,7,4
win,non-attack,vegeta,Vegeta,78,1,False,78,1
backflip,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),40,8,False,48,8
block,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),11,1,False,11,1
chargeKi,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),51,4,False,54,4
cmd:1+2,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:1+3,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),127,4,True,130,4
cmd:2+3,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:2+4,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:3+4,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:FC+1,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:FC+2,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:O+2,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:WS+4,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:d/f+2,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:f+1,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
cmd:qcf+4,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,True,,0
crouch,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),17,1,False,17,1
crouchBlock,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),90,8,False,98,8
getupRollUp,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,False,,0
getupStand,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),29,8,False,50,8
hitHeavy,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),,0,False,,0
hitLight,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),19,1,False,19,1
idle,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),0,6,False,3,4
jableft,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),65,4,True,68,4
jabright,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),0,5,True,83,5
juggle,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),22,2,False,23,2
jump,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),14,2,False,15,2
kickleft,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),68,6,True,73,6
kickright,attack,vegeta-super-saiyan,Vegeta (Super Saiyan),73,6,True,78,6
knockdown,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),29,4,False,32,4
lose,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),24,1,False,24,1
sidestepLeft,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),13,1,False,13,1
sidestepRight,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),13,2,False,68,2
sprint,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),30,10,False,39,10
walkBack,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),10,1,False,10,1
walkForward,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),4,4,False,7,4
win,non-attack,vegeta-super-saiyan,Vegeta (Super Saiyan),78,1,False,78,1
backflip,non-attack,vegito,Vegito,40,8,False,48,8
block,non-attack,vegito,Vegito,11,1,False,11,1
chargeKi,non-attack,vegito,Vegito,53,6,False,58,6
cmd:1+2,attack,vegito,Vegito,,0,True,,0
cmd:1+3,attack,vegito,Vegito,,0,True,,0
cmd:2+3,attack,vegito,Vegito,124,6,True,129,6
cmd:2+4,attack,vegito,Vegito,107,5,True,111,5
cmd:3+4,attack,vegito,Vegito,96,8,True,103,8
cmd:FC+1,attack,vegito,Vegito,,0,True,,0
cmd:FC+2,attack,vegito,Vegito,,0,True,,0
cmd:O+2,attack,vegito,Vegito,,0,True,,0
cmd:WS+4,attack,vegito,Vegito,,0,True,,0
cmd:d/f+2,attack,vegito,Vegito,,0,True,,0
cmd:f+1,attack,vegito,Vegito,,0,True,,0
cmd:qcf+4,attack,vegito,Vegito,,0,True,,0
crouch,non-attack,vegito,Vegito,17,1,False,17,1
crouchBlock,non-attack,vegito,Vegito,91,8,False,99,8
getupRollUp,non-attack,vegito,Vegito,,0,False,,0
getupStand,non-attack,vegito,Vegito,29,9,False,51,9
hitHeavy,non-attack,vegito,Vegito,,0,False,,0
hitLight,non-attack,vegito,Vegito,19,1,False,19,1
idle,non-attack,vegito,Vegito,0,4,False,3,4
jableft,attack,vegito,Vegito,,0,True,,0
jabright,attack,vegito,Vegito,65,5,True,69,5
juggle,non-attack,vegito,Vegito,22,2,False,23,2
jump,non-attack,vegito,Vegito,14,2,False,15,2
kickleft,attack,vegito,Vegito,70,9,True,79,9
kickright,attack,vegito,Vegito,96,9,True,104,9
knockdown,non-attack,vegito,Vegito,29,4,False,32,4
lose,non-attack,vegito,Vegito,24,1,False,24,1
sidestepLeft,non-attack,vegito,Vegito,13,1,False,13,1
sidestepRight,non-attack,vegito,Vegito,13,1,False,13,1
sprint,non-attack,vegito,Vegito,30,10,False,39,10
walkBack,non-attack,vegito,Vegito,10,1,False,10,1
walkForward,non-attack,vegito,Vegito,4,4,False,7,4
win,non-attack,vegito,Vegito,104,1,False,104,1
backflip,non-attack,yasutora-sado,Yasutora Sado,0,8,False,7,8
block,non-attack,yasutora-sado,Yasutora Sado,1,1,False,1,1
chargeKi,non-attack,yasutora-sado,Yasutora Sado,21,5,False,25,5
cmd:1+2,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:1+3,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:2+3,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:2+4,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:3+4,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:FC+1,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:FC+2,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:O+2,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:WS+4,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:d/f+2,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:f+1,attack,yasutora-sado,Yasutora Sado,,0,True,,0
cmd:qcf+4,attack,yasutora-sado,Yasutora Sado,,0,True,,0
crouch,non-attack,yasutora-sado,Yasutora Sado,4,4,False,7,4
crouchBlock,non-attack,yasutora-sado,Yasutora Sado,9,8,False,16,8
getupRollUp,non-attack,yasutora-sado,Yasutora Sado,,0,False,,0
getupStand,non-attack,yasutora-sado,Yasutora Sado,,0,False,,0
hitHeavy,non-attack,yasutora-sado,Yasutora Sado,,0,False,,0
hitLight,non-attack,yasutora-sado,Yasutora Sado,,0,False,,0
idle,non-attack,yasutora-sado,Yasutora Sado,0,4,False,3,4
jableft,attack,yasutora-sado,Yasutora Sado,,0,True,,0
jabright,attack,yasutora-sado,Yasutora Sado,3,6,True,8,6
juggle,non-attack,yasutora-sado,Yasutora Sado,,0,False,,0
jump,non-attack,yasutora-sado,Yasutora Sado,21,5,False,25,5
kickleft,attack,yasutora-sado,Yasutora Sado,17,4,True,20,4
kickright,attack,yasutora-sado,Yasutora Sado,21,5,True,25,5
knockdown,non-attack,yasutora-sado,Yasutora Sado,,0,False,,0
lose,non-attack,yasutora-sado,Yasutora Sado,,0,False,,0
sidestepLeft,non-attack,yasutora-sado,Yasutora Sado,14,3,False,16,3
sidestepRight,non-attack,yasutora-sado,Yasutora Sado,17,4,False,20,4
sprint,non-attack,yasutora-sado,Yasutora Sado,21,5,False,25,5
walkBack,non-attack,yasutora-sado,Yasutora Sado,0,1,False,0,1
walkForward,non-attack,yasutora-sado,Yasutora Sado,0,1,False,0,1
win,non-attack,yasutora-sado,Yasutora Sado,25,1,False,25,1
backflip,non-attack,yoh-asakura,Yoh Asakura,40,8,False,48,8
block,non-attack,yoh-asakura,Yoh Asakura,15,1,False,15,1
chargeKi,non-attack,yoh-asakura,Yoh Asakura,171,1,False,171,1
cmd:1+2,attack,yoh-asakura,Yoh Asakura,87,5,True,91,5
cmd:1+3,attack,yoh-asakura,Yoh Asakura,92,8,True,99,8
cmd:1+4,attack,yoh-asakura,Yoh Asakura,100,8,False,107,8
cmd:2+3,attack,yoh-asakura,Yoh Asakura,108,5,True,112,5
cmd:2+4,attack,yoh-asakura,Yoh Asakura,112,8,True,119,8
cmd:3+4,attack,yoh-asakura,Yoh Asakura,126,7,True,132,7
cmd:FC+1,attack,yoh-asakura,Yoh Asakura,,0,True,,0
cmd:FC+2,attack,yoh-asakura,Yoh Asakura,,0,True,,0
cmd:O+2,attack,yoh-asakura,Yoh Asakura,,0,True,,0
cmd:WS+4,attack,yoh-asakura,Yoh Asakura,,0,True,,0
cmd:d/f+2,attack,yoh-asakura,Yoh Asakura,,0,True,,0
cmd:f+1,attack,yoh-asakura,Yoh Asakura,,0,True,,0
cmd:qcf+4,attack,yoh-asakura,Yoh Asakura,,0,True,,0
crouch,non-attack,yoh-asakura,Yoh Asakura,22,1,False,22,1
crouchBlock,non-attack,yoh-asakura,Yoh Asakura,90,8,False,98,8
getupRollUp,non-attack,yoh-asakura,Yoh Asakura,,0,False,,0
getupStand,non-attack,yoh-asakura,Yoh Asakura,31,7,False,55,7
hitHeavy,non-attack,yoh-asakura,Yoh Asakura,,0,False,,0
hitLight,non-attack,yoh-asakura,Yoh Asakura,26,1,False,26,1
idle,non-attack,yoh-asakura,Yoh Asakura,0,4,False,3,4
jableft,attack,yoh-asakura,Yoh Asakura,,0,True,,0
jabright,attack,yoh-asakura,Yoh Asakura,144,6,True,149,6
juggle,non-attack,yoh-asakura,Yoh Asakura,27,2,False,28,2
jump,non-attack,yoh-asakura,Yoh Asakura,17,4,False,20,4
kickleft,attack,yoh-asakura,Yoh Asakura,,0,True,,0
kickright,attack,yoh-asakura,Yoh Asakura,,0,True,,0
knockdown,non-attack,yoh-asakura,Yoh Asakura,31,4,False,34,4
lose,non-attack,yoh-asakura,Yoh Asakura,29,1,False,29,1
sidestepLeft,non-attack,yoh-asakura,Yoh Asakura,17,1,False,17,1
sidestepRight,non-attack,yoh-asakura,Yoh Asakura,17,1,False,17,1
sprint,non-attack,yoh-asakura,Yoh Asakura,30,10,False,39,10
walkBack,non-attack,yoh-asakura,Yoh Asakura,14,1,False,14,1
walkForward,non-attack,yoh-asakura,Yoh Asakura,4,8,False,11,8
win,non-attack,yoh-asakura,Yoh Asakura,149,1,False,149,1
backflip,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),40,8,False,48,8
block,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),15,1,False,15,1
chargeKi,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),105,1,False,105,1
cmd:1+2,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),84,8,True,91,8
cmd:1+2+3,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),117,6,False,122,6
cmd:1+3,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),92,6,True,97,6
cmd:2+3,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),97,9,True,105,9
cmd:2+4,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),105,6,True,110,6
cmd:3+4,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),109,9,True,117,9
cmd:FC+1,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
cmd:FC+2,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
cmd:O+2,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
cmd:WS+4,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
cmd:d+1+2,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),132,8,True,139,8
cmd:d/f+2,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
cmd:f+1,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
cmd:qcf+4,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
cmd:u+1+2,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),123,9,True,131,9
crouch,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),22,1,False,22,1
crouchBlock,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),90,8,False,98,8
getupRollUp,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,False,,0
getupStand,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),31,8,False,62,8
hitHeavy,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,False,,0
hitLight,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),24,1,False,24,1
idle,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),0,4,False,3,4
jableft,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
jabright,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),142,6,True,147,6
juggle,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),25,2,False,26,2
jump,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),17,2,False,18,2
kickleft,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
kickright,attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),,0,True,,0
knockdown,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),29,4,False,32,4
lose,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),27,1,False,27,1
sidestepLeft,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),17,1,False,17,1
sidestepRight,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),17,1,False,17,1
sprint,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),30,10,False,39,10
walkBack,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),14,1,False,14,1
walkForward,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),5,7,False,11,7
win,non-attack,yoh-asakura-power-sword,Yoh Asakura (Power Sword),147,1,False,147,1
backflip,non-attack,yugi-mutou,Yugi Mutou,40,8,False,48,8
block,non-attack,yugi-mutou,Yugi Mutou,22,1,False,22,1
chargeKi,non-attack,yugi-mutou,Yugi Mutou,56,6,False,61,6
cmd:1+2,attack,yugi-mutou,Yugi Mutou,81,6,True,86,6
cmd:1+3,attack,yugi-mutou,Yugi Mutou,86,5,True,90,5
cmd:1+4,attack,yugi-mutou,Yugi Mutou,90,6,False,95,6
cmd:2+3,attack,yugi-mutou,Yugi Mutou,96,4,True,99,4
cmd:2+4,attack,yugi-mutou,Yugi Mutou,,0,True,,0
cmd:3+4,attack,yugi-mutou,Yugi Mutou,107,7,True,113,7
cmd:FC+1,attack,yugi-mutou,Yugi Mutou,,0,True,,0
cmd:FC+2,attack,yugi-mutou,Yugi Mutou,,0,True,,0
cmd:O+2,attack,yugi-mutou,Yugi Mutou,,0,True,,0
cmd:WS+4,attack,yugi-mutou,Yugi Mutou,,0,True,,0
cmd:d/f+2,attack,yugi-mutou,Yugi Mutou,,0,True,,0
cmd:f+1,attack,yugi-mutou,Yugi Mutou,,0,True,,0
cmd:qcf+4,attack,yugi-mutou,Yugi Mutou,,0,True,,0
crouch,non-attack,yugi-mutou,Yugi Mutou,22,1,False,22,1
crouchBlock,non-attack,yugi-mutou,Yugi Mutou,90,8,False,98,8
getupRollUp,non-attack,yugi-mutou,Yugi Mutou,,0,False,,0
getupStand,non-attack,yugi-mutou,Yugi Mutou,35,8,False,56,8
hitHeavy,non-attack,yugi-mutou,Yugi Mutou,,0,False,,0
hitLight,non-attack,yugi-mutou,Yugi Mutou,25,1,False,25,1
idle,non-attack,yugi-mutou,Yugi Mutou,0,4,False,3,4
jableft,attack,yugi-mutou,Yugi Mutou,63,7,True,69,7
jabright,attack,yugi-mutou,Yugi Mutou,73,10,True,82,10
juggle,non-attack,yugi-mutou,Yugi Mutou,28,2,False,29,2
jump,non-attack,yugi-mutou,Yugi Mutou,17,4,False,20,4
kickleft,attack,yugi-mutou,Yugi Mutou,,0,True,,0
kickright,attack,yugi-mutou,Yugi Mutou,,0,True,,0
knockdown,non-attack,yugi-mutou,Yugi Mutou,35,4,False,38,4
lose,non-attack,yugi-mutou,Yugi Mutou,30,1,False,30,1
sidestepLeft,non-attack,yugi-mutou,Yugi Mutou,17,1,False,17,1
sidestepRight,non-attack,yugi-mutou,Yugi Mutou,17,2,False,68,2
sprint,non-attack,yugi-mutou,Yugi Mutou,30,10,False,39,10
walkBack,non-attack,yugi-mutou,Yugi Mutou,16,1,False,16,1
walkForward,non-attack,yugi-mutou,Yugi Mutou,4,8,False,11,8
win,non-attack,yugi-mutou,Yugi Mutou,82,1,False,82,1
backflip,non-attack,yusuke-urameshi,Yusuke Urameshi,40,8,False,48,8
block,non-attack,yusuke-urameshi,Yusuke Urameshi,15,1,False,15,1
chargeKi,non-attack,yusuke-urameshi,Yusuke Urameshi,54,4,False,57,4
cmd:1+2,attack,yusuke-urameshi,Yusuke Urameshi,90,10,True,99,10
cmd:1+2+3,attack,yusuke-urameshi,Yusuke Urameshi,83,7,False,89,7
cmd:1+3,attack,yusuke-urameshi,Yusuke Urameshi,108,7,True,114,7
cmd:1+4,attack,yusuke-urameshi,Yusuke Urameshi,114,6,False,119,6
cmd:2+3,attack,yusuke-urameshi,Yusuke Urameshi,119,8,True,126,8
cmd:2+4,attack,yusuke-urameshi,Yusuke Urameshi,132,7,True,138,7
cmd:3+4,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
cmd:FC+1,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
cmd:FC+2,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
cmd:O+2,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
cmd:WS+4,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
cmd:d/f+2,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
cmd:f+1,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
cmd:qcf+4,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
crouch,non-attack,yusuke-urameshi,Yusuke Urameshi,52,1,False,52,1
crouchBlock,non-attack,yusuke-urameshi,Yusuke Urameshi,90,8,False,98,8
getupRollUp,non-attack,yusuke-urameshi,Yusuke Urameshi,,0,False,,0
getupStand,non-attack,yusuke-urameshi,Yusuke Urameshi,28,8,False,53,8
hitHeavy,non-attack,yusuke-urameshi,Yusuke Urameshi,,0,False,,0
hitLight,non-attack,yusuke-urameshi,Yusuke Urameshi,23,1,False,23,1
idle,non-attack,yusuke-urameshi,Yusuke Urameshi,0,4,False,3,4
jableft,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
jabright,attack,yusuke-urameshi,Yusuke Urameshi,76,6,True,81,6
juggle,non-attack,yusuke-urameshi,Yusuke Urameshi,25,2,False,26,2
jump,non-attack,yusuke-urameshi,Yusuke Urameshi,17,2,False,18,2
kickleft,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
kickright,attack,yusuke-urameshi,Yusuke Urameshi,,0,True,,0
knockdown,non-attack,yusuke-urameshi,Yusuke Urameshi,28,4,False,31,4
lose,non-attack,yusuke-urameshi,Yusuke Urameshi,27,1,False,27,1
sidestepLeft,non-attack,yusuke-urameshi,Yusuke Urameshi,18,1,False,18,1
sidestepRight,non-attack,yusuke-urameshi,Yusuke Urameshi,18,1,False,18,1
sprint,non-attack,yusuke-urameshi,Yusuke Urameshi,30,10,False,39,10
walkBack,non-attack,yusuke-urameshi,Yusuke Urameshi,14,1,False,14,1
walkForward,non-attack,yusuke-urameshi,Yusuke Urameshi,4,8,False,11,8
win,non-attack,yusuke-urameshi,Yusuke Urameshi,81,1,False,81,1
